,0,1,2,3,4,5,6,7,8,9
96,2683,428,166,330,230,25,31,9,6,1
97,2796,379,340,147,75,127,25,29,14,7
98,4031,463,250,208,40,19,69,23,12,6
99,1028,700,18,579,4,90,47,32,14,5
100,4698,1832,503,160,180,22,70,25,5,6
101,4904,2416,241,471,129,65,69,18,3,6
102,4671,884,240,252,253,111,9,2,9,3
103,2654,1031,893,203,33,55,23,1,13,8
104,2711,2425,249,515,238,31,60,14,14,4
105,4003,2059,809,235,140,37,64,34,16,1
106,1390,2161,862,550,110,114,31,18,10,8
107,4328,1814,746,20,97,142,46,26,4,5
108,2783,792,59,163,249,127,55,14,18,7
109,3463,121,1122,307,122,85,2,26,11,4
110,4653,1349,557,596,137,148,24,17,0,8
111,1109,1863,1181,310,35,41,28,11,7,7
112,3435,1905,259,389,197,74,22,6,16,2
113,4493,1825,380,555,269,79,44,9,13,5
114,2837,2035,226,274,134,98,1,2,18,8
115,1294,1598,874,66,294,29,32,27,4,1
116,3959,1789,451,310,169,124,65,15,1,1
117,3241,1589,667,420,193,2,49,35,16,7
118,6,2271,883,269,201,89,43,13,12,7
119,764,2352,619,87,301,107,64,0,5,1
120,2100,595,374,5,190,50,14,15,9,1
121,1199,9,174,141,37,140,15,14,16,1
122,3043,465,379,500,146,134,56,1,5,3
123,2917,2047,652,410,292,81,42,8,6,3
124,786,2351,627,480,79,34,64,26,0,2
125,695,2305,811,91,33,66,59,3,6,7
126,1451,1135,1129,118,95,94,22,4,7,5
127,1991,1538,633,610,191,29,45,18,6,3
128,903,2010,815,240,204,83,26,12,13,1
129,1342,2452,892,21,230,65,16,30,6,7
130,63,1188,352,553,66,59,77,6,9,3
131,2259,1071,994,323,267,110,77,11,18,3
132,3653,2094,1177,167,271,128,25,2,13,1
133,1839,158,436,207,309,136,24,3,9,1
134,3632,568,1065,67,251,30,25,28,2,0
135,1971,1807,1201,241,308,151,25,34,3,1
136,969,2059,101,621,251,67,25,5,13,2
137,198,107,722,5,108,82,33,4,0,5
138,99,1540,684,164,88,33,72,0,1,2
139,3800,1525,219,429,166,85,45,21,0,7
140,2352,2453,882,423,201,48,35,15,17,0
141,4039,668,801,53,221,111,21,35,15,2
142,2612,1527,897,459,193,40,42,18,6,7
143,1932,1866,1202,513,150,107,0,31,16,6
144,305,1117,124,537,65,19,68,9,13,3
145,1310,368,1009,246,233,145,58,30,1,6
146,3611,733,223,326,71,128,77,10,14,1
147,2144,2093,361,279,196,45,41,7,14,7
148,1282,272,234,391,299,108,1,32,0,4
149,479,2143,1239,255,45,12,40,13,12,0
150,4475,503,978,160,217,145,59,36,0,8
151,3844,215,1245,365,17,84,51,33,18,1
152,3403,1559,712,621,212,22,26,35,13,6
153,2461,1051,216,22,122,80,42,34,13,1
154,3364,567,1041,447,67,129,45,28,1,7
155,2627,2194,318,223,72,43,49,1,13,0
156,4594,301,595,416,191,156,55,32,17,7
157,2446,1788,346,171,4,57,36,6,17,5
158,1962,567,161,332,242,141,37,31,7,2
159,4142,2164,1074,126,26,44,31,1,18,7
160,970,578,976,94,68,16,75,37,9,5
161,1850,898,403,580,82,132,72,32,18,8
162,2754,295,993,428,78,96,76,36,18,4
163,3231,752,982,229,193,15,39,3,17,3
164,2091,1803,965,503,221,117,51,5,11,2
165,2299,1124,452,591,45,50,20,30,8,8
166,2022,870,898,270,18,31,55,23,17,7
167,118,2127,848,227,125,123,3,33,5,2
168,192,1730,537,195,183,136,47,11,13,6
169,1024,239,402,363,309,137,46,33,2,4
170,331,1225,481,442,88,140,37,26,0,8
171,4203,651,749,482,82,133,26,34,11,4
172,871,2315,966,322,240,111,64,34,14,7
173,495,2466,44,182,104,64,61,12,6,0
174,4402,2356,1095,233,99,108,71,16,1,0
175,274,1483,1032,165,72,80,64,1,15,2
176,3108,2432,343,360,119,56,49,20,8,1
177,2263,1805,631,493,43,32,20,17,0,0
178,2854,241,408,430,223,17,45,16,4,3
179,3582,223,656,159,112,129,9,38,12,4
180,3379,768,689,109,191,52,13,30,10,7
181,3881,2319,1210,533,45,143,74,3,16,5
182,3585,1019,688,152,37,59,74,34,5,0
183,4789,1703,408,469,20,114,28,29,2,7
184,215,2431,470,419,123,13,40,33,9,2
185,2118,298,489,555,104,46,24,36,14,4
186,1835,2018,333,487,153,34,73,2,18,1
187,4025,2337,631,579,299,98,43,1,16,0
188,1371,387,230,609,135,105,12,9,0,7
189,229,1010,1186,399,68,95,26,35,4,8
190,702,1348,561,339,70,18,50,19,6,5
191,4668,14,1119,508,56,13,10,3,9,2
192,3760,1147,589,503,29,126,18,26,14,6
193,1894,2378,31,453,251,74,47,0,3,8
194,3101,1142,208,212,28,125,9,6,17,1
195,1916,2385,71,231,10,6,44,13,0,4
196,4532,1903,889,150,65,32,36,26,1,3
197,4046,715,614,333,210,9,72,14,1,7
198,1687,2235,86,267,269,151,10,17,16,0
199,1310,2193,230,310,281,29,74,18,9,0
200,1597,1489,858,49,310,119,26,20,4,8
201,2128,1668,595,182,58,44,21,4,13,4
202,477,2429,959,372,144,82,0,17,14,3
203,3816,348,129,410,87,110,42,30,8,6
204,3995,849,1172,405,90,4,5,3,6,8
205,3291,1616,835,166,240,23,33,17,15,1
206,4064,1685,448,409,55,24,67,2,12,3
207,3025,1789,146,361,114,13,52,9,6,3
208,558,2189,418,555,87,120,24,0,6,2
209,1716,2080,434,401,194,82,1,16,10,7
210,2511,1956,1077,507,67,21,8,20,12,0
211,1398,1107,1230,289,248,139,60,11,10,7
212,4857,2314,1,364,193,57,13,7,0,8
213,2563,2275,1110,369,270,75,41,21,6,1
214,2746,1040,1196,268,263,100,51,11,10,1
215,173,1015,890,418,53,155,60,37,11,3
216,1515,804,1002,533,70,141,15,30,15,3
217,3378,1657,1124,424,9,85,2,32,16,1
218,1404,1776,151,531,108,135,38,7,12,1
219,4250,1180,598,481,100,89,18,20,18,7
220,3189,552,1231,280,145,150,46,38,1,2
221,4299,1939,183,226,309,60,45,2,18,0
222,3171,2183,1102,252,257,10,37,30,6,3
223,3210,625,742,297,242,95,74,19,12,8
224,2652,631,448,598,121,39,72,17,9,5
225,546,1966,543,124,176,15,68,2,14,4
226,3116,145,479,548,44,13,47,35,10,7
227,3164,2145,883,587,55,66,75,5,1,3
228,1467,2400,324,49,131,29,34,11,9,7
229,1452,489,814,161,292,141,61,15,5,7
230,585,1687,599,450,10,103,2,0,13,3
231,2153,1118,194,284,140,53,59,12,1,7
232,3417,1347,5,108,80,7,58,31,9,1
233,294,1932,840,150,81,20,27,16,13,4
234,2944,2148,464,213,91,131,57,36,9,6
235,2112,223,108,38,90,148,21,16,17,3
236,2692,1635,931,65,148,143,42,16,2,2
237,4549,2099,771,624,4,79,59,16,8,7
238,3230,1021,803,464,181,116,8,19,6,1
239,2037,1528,428,241,123,81,74,16,12,1
240,949,1267,219,401,106,61,15,0,14,7
241,3413,773,667,373,205,29,38,36,3,2
242,3564,944,72,458,49,156,33,30,1,5
243,4796,783,76,449,281,111,67,34,18,8
244,4157,340,168,274,28,15,52,27,2,1
245,3717,2315,310,460,84,9,4,26,0,1
246,4180,1468,816,424,112,112,71,30,4,4
247,3253,618,655,290,125,95,20,33,5,0
248,849,287,1104,431,25,121,10,1,0,6
249,3085,646,45,350,123,44,48,6,8,3
250,187,1205,323,124,82,10,50,8,2,3
251,1242,1920,190,560,243,49,7,4,3,6
252,2669,2207,221,476,255,84,46,36,3,2
253,2471,2311,264,626,40,66,49,1,4,2
254,2769,485,730,321,20,28,27,23,3,3
255,3901,1853,1174,101,124,40,47,14,0,8
256,3737,1040,289,3,76,30,12,18,12,0
257,4109,343,686,18,306,79,59,11,7,3
258,1948,377,1006,534,2,124,6,37,13,3
259,3376,1436,99,160,13,112,44,4,17,5
260,3424,1674,1142,41,45,39,50,17,10,7
261,1364,2438,574,430,28,54,73,20,18,0
262,4764,2327,432,330,173,137,59,23,13,3
263,3912,270,464,606,276,32,29,27,15,3
264,4171,1105,311,80,138,113,20,9,17,2
265,4968,328,55,476,284,134,21,32,12,1
266,3711,1673,795,474,264,43,48,7,3,1
267,4196,1078,1118,93,218,125,47,25,15,1
268,777,1013,855,341,307,76,42,1,0,5
269,3637,820,617,390,45,21,31,7,5,2
270,1886,470,423,599,235,84,33,19,6,8
271,807,1131,601,284,249,134,2,16,11,4
272,959,170,825,401,196,87,64,7,12,1
273,685,1730,465,471,83,94,18,29,7,6
274,1431,513,1216,104,147,58,46,16,9,3
275,611,921,56,468,63,7,51,27,3,8
276,268,415,487,535,312,119,38,21,11,0
277,2099,793,912,5,95,100,41,20,14,6
278,3466,240,455,206,164,24,59,23,15,0
279,1408,208,234,220,70,118,8,5,7,6
280,291,358,167,263,256,123,57,13,16,8
281,3991,1321,283,377,230,60,34,14,9,7
282,2070,1840,850,398,48,130,64,1,2,5
283,2951,1036,448,51,72,135,71,2,14,8
284,1982,582,1250,526,166,75,6,33,5,6
285,478,2304,1107,61,176,33,7,21,14,4
286,3297,2487,666,368,43,95,23,29,13,0
287,155,847,1254,568,270,142,76,30,17,0
288,2103,479,83,135,296,105,56,35,8,5
289,647,682,610,15,267,150,40,14,16,7
290,2393,897,400,29,9,154,67,3,0,6
291,2398,1211,612,485,135,39,8,22,16,7
292,4878,897,1161,134,8,97,71,28,2,2
293,4022,1785,549,40,71,62,12,29,9,7
294,4329,665,95,148,202,99,20,33,8,4
295,1610,1524,510,538,230,55,42,19,6,4
296,3396,744,941,176,111,152,23,35,10,7
297,978,704,1019,25,77,20,37,4,13,7
298,3549,531,1088,572,102,146,60,23,12,1
299,4529,2095,94,6,258,25,32,33,14,0
300,1085,51,251,610,34,77,32,21,16,5
301,4366,1898,1010,525,303,45,9,8,13,7
302,512,2389,1211,580,166,43,60,26,8,8
303,2918,1877,119,401,97,39,73,34,6,7
304,2298,1334,271,229,51,110,63,36,10,7
305,1529,377,1011,211,296,97,71,30,4,7
306,2972,899,564,163,225,138,41,28,16,4
307,2254,373,1124,184,140,104,23,2,5,2
308,3078,1361,180,175,100,7,64,8,11,2
309,3675,275,425,145,122,118,42,38,12,8
310,3876,1009,400,395,78,31,51,27,1,4
311,1894,1640,291,377,9,139,39,5,4,4
312,827,711,1056,360,12,112,38,13,12,4
313,1647,1958,467,320,50,46,5,23,1,4
314,780,1742,17,553,145,64,31,3,9,0
315,4848,1949,568,244,125,65,56,25,17,4
316,4791,272,203,624,304,95,64,14,10,4
317,1035,70,1221,139,33,92,61,22,5,6
318,2445,1540,321,24,151,80,16,6,1,7
319,317,10,290,447,226,49,64,6,0,6
320,2890,890,293,356,1,53,6,7,17,0
321,590,1003,1255,347,200,66,26,0,6,5
322,3555,2465,861,355,70,69,1,19,9,0
323,2724,223,456,310,5,68,71,27,11,1
324,3983,95,752,509,21,118,6,22,16,2
325,2176,938,897,407,273,94,70,26,15,2
326,4673,296,1095,7,47,70,15,23,11,2
327,2981,2228,575,124,21,118,46,17,1,5
328,175,491,862,292,56,55,21,31,13,8
329,4828,104,918,482,121,68,8,36,0,5
330,381,818,1145,226,15,58,42,10,12,1
331,2335,1982,410,227,15,76,34,0,2,6
332,3601,2086,1158,126,141,155,66,30,1,1
333,603,2448,18,266,21,43,68,31,4,0
334,4467,148,445,260,283,12,69,22,14,7
335,2674,545,107,95,314,123,57,16,12,0
336,710,2466,625,29,114,43,71,26,11,3
337,4616,1630,487,207,229,120,20,19,2,1
338,2390,861,1233,550,270,115,59,13,15,4
339,4664,975,556,75,9,129,17,0,6,8
340,1302,1689,938,152,251,12,69,13,17,6
341,554,2225,683,30,107,77,22,0,6,1
342,614,1903,759,284,191,87,43,11,3,1
343,1853,234,727,215,104,61,47,14,0,2
344,3894,1368,808,157,135,87,47,5,11,0
345,4417,364,627,452,54,19,63,8,12,3
346,885,451,145,212,296,44,0,8,18,2
347,2868,1911,1050,138,11,68,26,33,16,2
348,1551,2480,553,508,173,142,31,29,9,8
349,1456,2131,910,626,97,145,26,6,0,0
350,2019,1826,213,325,148,59,50,28,16,0
351,1561,1693,955,23,36,105,64,28,14,1
352,4034,747,937,384,85,125,21,14,10,3
353,4900,988,902,496,243,57,28,11,14,1
354,2795,2424,1219,546,124,135,71,20,5,8
355,1947,448,41,204,124,120,19,0,11,7
356,3335,797,648,99,289,101,15,9,13,0
357,2328,1326,37,411,179,134,46,13,14,3
358,424,1716,548,85,209,49,74,32,6,5
359,2197,1552,897,70,290,98,37,8,0,6
360,3799,2431,1217,585,284,132,51,32,2,2
361,4767,2208,795,177,116,8,1,21,0,0
362,1179,103,837,343,173,49,8,9,8,0
363,4694,399,14,156,239,83,3,20,17,8
364,1366,366,1177,449,166,91,76,34,9,1
365,1664,1553,43,36,100,113,75,22,15,4
366,3976,1757,688,417,206,34,71,24,6,3
367,34,2328,1106,371,278,74,58,14,1,4
368,3895,839,401,600,262,105,30,28,18,7
369,2989,714,150,161,238,7,26,22,13,8
370,1508,2435,1108,288,39,147,26,15,8,0
371,4911,23,254,607,35,119,70,32,16,6
372,2787,662,1167,521,207,87,36,10,8,7
373,3142,809,649,527,123,77,26,25,3,0
374,156,582,655,85,279,47,6,37,3,7
375,25,1049,708,585,271,155,55,21,12,5
376,4667,1569,646,402,217,152,14,33,5,2
377,3649,1780,597,246,313,71,73,10,6,5
378,879,1000,319,107,239,106,44,15,7,2
379,3823,98,22,104,172,112,61,4,15,1
380,3779,379,197,581,26,50,16,3,5,4
381,141,225,138,449,35,154,77,36,15,5
382,426,299,1136,252,247,69,31,17,17,5
383,615,908,217,367,165,12,30,5,17,5
384,2883,1449,1042,511,202,109,23,18,11,8
385,3981,519,478,560,13,81,74,35,3,1
386,3326,520,1071,566,134,139,3,5,2,3
387,295,441,638,437,50,46,11,25,8,5
388,314,78,418,539,2,49,0,5,14,4
389,2953,1453,428,85,41,40,55,25,18,7
390,1150,1729,899,103,27,107,24,19,3,5
391,382,1913,1020,614,43,148,4,3,12,2
392,1579,258,1085,57,252,124,2,8,7,3
393,2199,2012,858,406,59,143,0,0,13,0
394,3183,271,811,172,44,11,12,30,1,7
395,4879,1701,295,109,257,111,2,3,7,4
396,1531,1535,276,331,248,66,42,31,11,3
397,3694,1556,440,249,227,115,27,3,15,2
398,3408,765,652,242,21,79,62,23,3,4
399,4364,1643,1251,187,67,138,27,20,17,8
400,4821,881,1120,123,199,110,51,24,16,2
401,601,1758,155,433,152,13,23,10,10,5
402,1224,2397,1029,487,310,82,31,31,1,3
403,2480,1961,80,575,154,46,50,29,17,7
404,4689,724,941,119,197,114,53,21,2,4
405,1226,1610,217,603,25,81,62,37,1,3
406,3089,749,775,612,96,136,55,18,14,3
407,2153,332,606,324,181,25,29,21,8,0
408,3195,526,207,414,30,121,20,9,4,1
409,4219,1702,1134,304,293,133,54,25,16,1
410,43,206,217,350,70,94,52,4,18,2
411,545,1523,1204,437,40,63,0,18,11,0
412,4525,989,622,171,146,28,22,14,8,7
413,2375,785,197,264,178,90,40,33,12,8
414,3243,1704,1244,128,303,13,44,18,4,4
415,1661,2418,525,109,206,40,33,37,0,8
416,463,577,1123,18,300,83,32,0,16,8
417,2874,1122,957,155,114,150,52,0,5,6
418,3901,1078,286,495,182,87,18,37,13,2
419,1856,736,156,170,9,42,76,12,5,5
420,2969,1909,848,285,27,95,37,15,16,2
421,4556,1689,700,59,64,62,42,29,1,3
422,2154,2316,633,463,112,39,11,1,1,7
423,534,1951,212,417,246,31,28,24,4,2
424,3356,1011,1227,446,148,7,48,17,9,8
425,3725,1260,309,83,165,71,45,23,2,0
426,2322,2195,804,106,140,147,31,19,3,0
427,1021,993,738,579,210,81,43,11,14,3
428,564,2227,1240,217,207,110,13,35,9,7
429,942,670,728,505,178,102,22,15,0,0
430,714,1020,15,346,314,139,35,13,13,3
431,4947,130,514,546,92,23,51,34,16,6
432,3238,1016,105,99,107,34,19,15,0,6
433,904,43,231,353,50,28,13,21,9,8
434,4820,7,72,600,121,156,52,34,4,3
435,613,2317,422,167,140,33,23,31,13,1
436,3504,2197,587,598,102,117,35,10,3,0
437,2487,988,1064,520,32,17,45,12,16,1
438,2956,2406,83,426,279,135,37,2,0,7
439,4260,1034,575,429,145,127,19,10,15,6
440,1660,432,245,486,125,84,75,33,1,8
441,1772,1840,656,84,101,67,35,29,15,2
442,4932,435,195,420,58,117,60,5,7,7
443,4338,658,124,75,300,5,32,26,4,2
444,4371,1074,214,423,294,24,75,35,10,6
445,2976,727,1103,99,32,31,65,28,15,1
446,4835,1956,1178,609,255,36,66,36,9,1
447,4625,2245,430,280,239,76,63,20,17,5
448,4328,1256,474,485,184,97,71,15,12,1
449,3554,1542,1114,184,205,79,75,25,11,3
450,3862,2318,474,509,198,6,58,13,4,6
451,4154,2314,24,437,75,130,48,11,16,3
452,2973,1426,1236,567,246,61,67,30,5,0
453,527,2360,208,33,122,38,41,18,6,3
454,571,1448,876,266,169,129,50,0,16,1
455,4270,1237,29,517,121,94,68,22,4,2
456,531,629,851,419,132,70,6,23,1,4
457,2705,1671,434,579,224,150,10,15,11,7
458,2568,1718,960,362,96,153,51,38,18,1
459,2994,535,866,584,152,103,21,31,9,7
460,2495,1394,487,246,261,17,15,20,1,5
461,2761,1403,975,547,204,155,35,26,17,6
462,4550,1629,442,569,164,4,15,28,15,4
463,760,710,55,192,42,77,9,7,4,6
464,1969,2258,61,353,33,101,70,38,1,7
465,3482,518,624,235,164,125,52,3,17,3
466,2206,1490,173,418,85,65,67,18,11,0
467,4763,1661,653,400,116,49,44,25,18,2
468,1925,1988,1009,358,189,126,14,23,8,8
469,2181,4,243,332,81,4,12,32,9,2
470,2049,2143,816,456,192,47,42,24,10,1
471,532,2179,285,209,307,46,72,28,13,8
472,4424,1548,539,434,176,112,76,21,10,7
473,4411,1910,673,459,222,84,77,13,6,3
474,195,1015,307,178,283,27,59,11,14,7
475,3832,1935,849,76,144,128,45,23,10,0
476,1700,2308,478,177,185,22,30,30,15,2
477,803,501,422,287,249,78,55,6,12,8
478,4854,302,439,535,11,59,22,8,17,5
479,2278,2013,0,485,187,141,13,10,10,3
480,2714,853,1151,28,39,78,77,21,17,7
481,4493,1775,843,105,12,132,23,20,10,8
482,1163,2069,1201,184,138,145,77,8,1,7
483,4388,1475,972,58,96,86,23,6,3,2
484,4470,1437,510,328,20,50,45,37,9,2
485,2624,619,143,617,221,44,22,4,6,6
486,2782,2414,951,443,55,119,70,20,1,8
487,1592,1210,622,618,109,120,33,32,6,1
488,4384,2055,60,284,149,109,19,23,0,2
489,301,2190,352,87,171,2,62,11,16,2
490,3092,459,884,348,297,60,70,17,7,4
491,4454,281,250,3,76,40,57,10,12,5
492,3188,507,277,512,229,0,24,37,13,6
493,1947,489,559,72,27,3,10,30,18,7
494,3178,2455,544,254,115,7,21,31,8,7
495,2261,2237,741,176,115,149,46,28,1,1
496,476,793,331,43,61,44,60,3,1,0
497,4757,53,1080,409,288,105,57,7,1,5
498,2,2220,304,285,140,149,60,18,4,3
499,4330,1121,1034,544,141,85,4,31,9,0
500,3671,117,631,220,178,77,49,0,13,7
501,1028,2115,435,136,153,153,39,27,5,4
502,1705,173,690,227,68,135,62,3,6,3
503,2579,1687,969,213,43,146,64,29,0,3
504,4862,838,842,187,180,25,13,38,14,1
505,20,695,308,22,260,137,8,31,12,5
506,4599,2269,1112,381,69,91,27,35,4,8
507,578,1323,992,408,42,139,27,12,4,5
508,2048,1641,1248,444,68,109,66,2,9,6
509,592,0,58,191,284,45,55,35,12,5
510,2680,2107,687,42,302,155,44,13,11,8
511,1484,383,320,45,75,76,59,25,6,2
512,2615,2095,357,222,161,27,61,18,17,0
513,4411,2297,1060,549,33,110,20,1,13,6
514,993,2429,1076,154,125,33,28,28,16,6
515,4101,154,1164,11,146,30,59,16,18,5
516,3140,745,1027,312,226,64,33,20,17,5
517,4615,1766,286,284,212,32,13,15,8,1
518,2236,1577,326,574,130,90,16,27,6,5
519,2838,1073,813,159,297,80,24,6,5,0
520,457,827,590,400,98,53,53,15,16,5
521,36,793,811,503,298,126,62,24,5,6
522,3691,2442,412,300,258,15,61,7,13,3
523,1689,309,480,88,288,150,44,34,12,4
524,4516,1879,267,475,213,118,66,13,7,8
525,1143,197,524,526,233,49,23,31,2,4
526,1434,609,1017,624,68,148,54,25,18,5
527,89,1988,926,611,281,123,39,3,12,3
528,4235,85,271,68,49,35,35,24,15,4
529,2700,1336,1131,157,68,96,3,9,16,4
530,543,2391,914,116,229,136,68,3,16,3
531,1955,2330,286,484,29,16,48,15,4,4
532,2118,558,627,237,55,154,24,4,11,5
533,2102,2286,1228,101,38,85,16,22,6,2
534,3915,1042,639,127,48,19,55,16,17,5
535,1922,1398,44,221,157,36,66,28,10,8
536,3850,1860,173,42,229,154,29,23,7,5
537,2432,1674,675,188,188,12,6,26,0,1
538,4716,1596,649,420,193,125,1,20,3,4
539,4244,675,853,154,106,56,46,24,5,8
540,1037,950,171,130,43,10,26,32,3,6
541,4502,151,75,367,142,140,70,36,12,5
542,4437,421,568,511,280,9,44,36,13,5
543,4363,1978,763,164,73,0,19,6,5,4
544,2247,894,967,544,59,27,2,12,10,2
545,1366,561,1145,63,267,93,35,20,3,0
546,2108,2133,541,444,31,19,34,2,8,4
547,3680,1393,252,294,253,42,16,18,16,1
548,3272,759,727,464,163,49,77,27,17,1
549,4190,1037,333,515,160,141,59,15,0,5
550,2303,2149,87,338,174,111,14,20,8,7
551,2530,948,265,458,226,136,22,16,9,3
552,1337,1700,1000,194,18,78,50,30,18,8
553,1100,303,621,620,61,115,5,31,9,4
554,285,2291,635,490,19,12,8,4,8,2
555,3795,679,709,3,232,21,43,0,12,1
556,2299,702,44,527,74,76,16,19,13,4
557,2373,1869,439,367,155,102,6,15,16,7
558,1352,61,12,235,2,3,56,32,1,5
559,2300,926,77,49,192,152,24,35,2,7
560,4151,1155,1121,545,140,91,46,8,2,6
561,1062,1169,855,459,111,82,76,28,12,0
562,3366,1058,660,77,284,44,32,10,8,2
563,605,1735,948,77,238,105,68,12,17,8
564,4487,555,740,320,45,29,43,9,4,1
565,184,179,992,19,214,55,32,33,8,0
566,500,1815,997,177,224,62,34,23,10,0
567,1565,165,1137,617,291,3,50,11,15,4
568,3054,780,850,139,45,56,11,8,18,5
569,2284,661,140,486,268,23,34,21,8,8
570,162,236,574,411,298,127,56,19,3,2
571,1350,298,336,57,148,74,19,14,4,2
572,2577,145,632,464,94,64,49,29,4,5
573,264,2347,261,329,17,142,35,16,5,1
574,2068,1433,729,40,167,124,58,2,6,4
575,1622,980,525,474,201,147,67,16,17,3
576,680,775,32,308,68,35,5,5,13,2
577,889,1467,1068,342,246,59,46,27,6,5
578,2030,28,893,627,169,39,30,32,15,1
579,428,2117,505,554,106,67,25,27,16,3
580,3588,1803,1254,252,258,149,46,11,6,7
581,3684,2234,749,616,271,117,57,34,11,8
582,3351,1278,1107,32,299,16,3,23,9,3
583,2706,1619,788,270,157,27,15,26,5,1
584,1636,924,912,621,0,152,34,24,9,2
585,1936,90,410,583,124,109,22,27,0,7
586,1656,1533,248,177,90,90,24,28,5,5
587,568,1134,346,206,55,73,41,31,12,7
588,3511,387,219,407,263,129,38,3,14,2
589,4885,1121,1032,532,1,102,8,22,17,7
590,2621,720,1016,28,250,42,74,7,5,2
591,2229,963,211,570,187,123,36,19,8,4
