,0,1,2,3,4,5,6,7,8,9
213,3962,1967,85,132,607,222,300,42,7,95
214,1836,1970,2032,1149,349,402,259,245,74,48
215,3582,3934,546,343,660,481,85,128,149,96
216,313,2258,1678,627,325,194,136,243,10,8
217,1741,1449,323,264,136,430,372,228,145,91
218,2070,313,2118,640,603,157,396,115,23,85
219,5968,200,816,1307,313,539,138,16,133,96
220,6191,1073,2202,753,49,413,324,198,59,89
221,4544,1353,1404,478,212,29,235,182,8,9
222,1816,1440,1417,371,792,185,81,101,156,60
223,433,2676,1748,190,791,245,72,160,141,10
224,2286,974,1600,1134,270,313,5,163,69,14
225,2859,3272,38,1258,174,586,90,215,19,91
226,3836,1613,306,440,782,433,373,27,129,40
227,4960,3404,1594,1114,597,514,168,232,78,29
228,1799,1498,1142,787,526,154,162,204,30,9
229,4050,2287,105,332,792,21,350,146,111,49
230,815,3035,919,739,389,45,333,22,122,76
231,4712,2377,240,23,328,313,303,9,92,51
232,900,1687,1546,765,736,545,325,196,72,96
233,598,2197,432,1316,543,616,142,236,99,85
234,4972,1044,2250,966,644,523,192,82,111,79
235,1066,2008,305,1395,467,413,53,156,93,84
236,1289,3288,2159,683,342,621,163,104,89,13
237,3428,1268,2285,1462,342,475,278,173,81,26
238,5013,3300,1655,909,726,482,145,249,36,84
239,1131,1700,2347,389,99,453,14,22,67,89
240,2308,3101,335,1328,921,484,322,246,56,11
241,2352,1759,205,499,437,154,150,155,46,19
242,2857,1522,1355,208,815,144,289,205,111,83
243,295,99,1870,434,810,45,360,88,64,54
244,5852,1158,1048,724,738,129,229,55,43,34
245,98,3757,2347,860,547,362,332,78,6,49
246,252,1053,1726,1570,659,229,352,135,4,97
247,3170,974,346,1159,661,411,255,9,28,92
248,3466,1734,1381,211,19,162,282,207,83,73
249,1329,3110,447,368,623,386,183,209,14,5
250,3613,355,1029,91,517,586,61,228,21,89
251,2438,196,1553,1161,990,372,75,229,149,27
252,1185,536,653,446,84,424,330,13,129,96
253,5399,3184,1329,448,412,548,136,56,18,87
254,1922,3708,114,484,464,433,105,165,147,36
255,101,468,1912,851,867,507,298,82,86,50
256,3890,3833,275,13,640,458,374,126,89,23
257,5878,3919,257,1180,306,109,226,160,7,81
258,3856,2901,2187,111,368,348,17,107,17,40
259,38,1019,2182,678,288,561,157,222,0,42
260,5946,1896,282,528,470,550,103,205,140,28
261,622,1594,1585,1020,704,195,142,177,145,38
262,4318,689,825,558,594,29,350,89,37,81
263,1338,1012,378,1142,347,72,217,20,41,9
264,1425,2242,740,1041,496,612,352,180,121,12
265,3536,3185,1065,1265,877,81,181,168,130,79
266,5191,3153,2189,200,202,140,88,52,41,72
267,2418,158,2115,501,368,344,392,137,12,14
268,2350,2730,1748,1411,764,461,372,110,80,86
269,3509,1384,1975,559,150,574,75,187,96,75
270,231,1600,2505,517,550,429,100,204,84,26
271,5284,327,1010,1080,140,53,231,165,32,55
272,946,1093,1775,386,525,343,225,50,59,31
273,5143,2289,495,1300,407,49,134,14,41,79
274,1984,304,743,312,763,11,25,2,156,13
275,2288,1467,1957,314,179,625,67,40,69,51
276,563,741,631,646,687,187,202,28,128,35
277,2750,2824,1526,1238,442,478,368,203,87,53
278,4210,2358,450,1575,772,127,10,203,58,16
279,3690,3275,979,379,686,260,227,59,147,36
280,751,191,2302,1426,368,157,206,171,3,89
281,393,1920,1366,697,72,42,343,37,61,91
282,5748,1003,1071,753,667,445,246,93,62,67
283,274,656,968,1108,128,260,248,226,61,4
284,5309,3382,2366,14,542,266,282,237,98,69
285,2720,571,1036,676,166,250,369,63,50,8
286,3124,195,1322,634,92,206,302,243,65,7
287,2824,2156,1186,282,86,233,362,90,65,50
288,631,2379,1880,1556,112,484,363,181,22,93
289,1426,332,1482,545,540,149,243,35,24,20
290,65,1117,1712,589,594,87,220,247,45,33
291,3197,1283,405,1462,2,484,232,160,70,46
292,1713,1181,885,525,775,100,228,189,26,50
293,1157,46,1890,439,752,174,342,219,9,9
294,4609,970,299,124,905,403,207,170,129,95
295,1199,2738,1122,479,570,399,329,212,84,76
296,209,1815,36,669,683,540,225,19,132,61
297,2070,2141,1790,291,928,561,128,127,95,76
298,2502,3681,1533,296,773,372,230,14,25,38
299,6185,554,1961,1121,880,527,203,147,64,12
300,3045,2245,2199,901,852,466,50,48,56,14
301,945,1242,619,1577,193,76,246,80,85,95
302,916,2724,1570,427,496,583,350,9,112,63
303,1307,1270,1549,1295,480,165,3,248,66,24
304,1707,3550,1899,395,495,113,390,96,38,24
305,1840,2101,815,184,819,584,31,222,3,54
306,3303,3591,1428,1492,248,200,88,150,152,65
307,2776,2655,1439,490,520,120,46,65,66,95
308,3852,1107,2153,560,285,49,303,76,33,93
309,5059,3818,105,1449,137,483,159,190,20,1
310,2806,3793,1062,1312,618,369,178,192,151,52
311,1846,2654,1521,756,63,314,140,5,59,72
312,3486,3657,793,589,385,237,121,37,106,22
313,4685,2408,719,68,147,617,48,55,99,83
314,979,1816,457,98,173,149,133,176,121,84
315,2592,3188,472,1177,794,416,44,220,54,6
316,2729,734,1988,312,303,128,129,240,50,8
317,2041,1026,224,356,932,283,344,49,17,13
318,2536,815,1280,1110,124,203,157,120,20,69
319,3137,1266,487,922,182,2,79,69,87,79
320,2344,569,317,134,352,94,2,105,10,46
321,1542,519,2262,721,802,59,171,247,25,88
322,5939,1015,1043,506,917,63,342,210,20,17
323,4460,3558,2233,1430,717,471,351,199,133,32
324,4143,1023,1433,1205,362,187,38,216,21,38
325,408,848,1946,71,32,42,290,217,132,2
326,4633,3157,2293,384,78,250,226,198,90,84
327,3305,584,565,1535,600,295,378,111,150,16
328,4587,641,2030,190,206,589,59,236,90,60
329,2096,318,1275,398,4,67,87,60,121,0
330,695,345,1716,526,73,361,176,177,88,67
331,4148,1760,695,1374,882,267,81,107,117,95
332,997,3790,1438,1346,586,266,101,161,34,16
333,2794,2805,917,760,997,408,145,215,132,44
334,3232,2016,1289,1548,715,212,233,211,39,64
335,5313,670,1916,185,473,11,24,6,146,96
336,4142,642,2479,999,803,501,235,224,19,51
337,3427,3410,584,1329,969,407,306,124,151,96
338,2337,3202,1163,277,845,479,129,221,9,31
339,2191,1931,976,40,980,78,303,59,58,3
340,5658,1833,290,350,760,180,57,188,139,64
341,3316,2928,1677,900,309,436,15,166,30,98
342,1551,3463,1028,1273,402,593,234,70,40,73
343,3689,1908,1288,144,389,532,156,80,13,69
344,1929,2734,523,271,34,350,219,48,137,79
345,3564,1171,364,656,820,579,3,60,123,86
346,1072,663,2443,317,462,109,383,157,107,89
347,3007,3841,1258,825,642,466,381,43,8,78
348,3421,1095,1652,919,588,493,77,225,128,82
349,2215,1301,891,1546,433,585,217,43,20,77
350,3209,1055,2389,576,845,354,308,60,139,97
351,1396,1788,1951,1311,30,620,236,163,105,40
352,713,3099,1366,369,977,28,389,146,106,82
353,2103,83,1845,1083,726,422,221,109,15,57
354,3828,895,866,371,73,263,33,130,30,58
355,925,2604,4,92,841,562,364,56,92,79
356,2035,2921,393,109,523,182,179,177,133,93
357,3598,3308,213,434,347,234,349,58,72,60
358,2386,1348,1480,710,381,557,98,201,102,87
359,2592,496,387,681,840,617,83,76,88,89
360,2341,2308,825,91,12,160,341,110,102,45
361,1016,1124,90,566,74,239,297,191,94,69
362,537,1124,54,143,78,606,75,47,121,70
363,503,1003,216,610,632,149,227,232,11,35
364,5680,1531,11,1344,850,474,368,18,78,73
365,89,1800,2255,1275,613,188,86,8,88,74
366,4256,392,1701,1172,873,201,158,149,34,39
367,3397,3011,73,347,455,622,136,80,49,32
368,3092,781,372,1015,447,163,260,204,82,38
369,1777,553,876,147,851,42,39,166,56,59
370,988,600,2378,1093,477,570,141,171,73,38
371,5674,1896,1959,705,382,164,246,245,83,41
372,6110,3954,2007,1209,970,88,269,133,39,54
373,2779,2194,1723,892,378,474,298,249,12,69
374,1335,1512,1145,1134,498,529,219,7,115,98
375,3837,3433,672,307,572,506,48,243,124,57
376,1663,654,408,114,469,622,315,79,46,61
377,3210,3721,2073,929,378,298,373,198,154,18
378,2923,1966,156,301,903,108,119,154,39,34
379,3997,1764,721,29,533,504,24,50,70,82
380,378,1085,1661,494,864,487,124,143,31,79
381,1122,1609,1746,686,862,183,116,180,114,80
382,3093,1578,1662,1476,500,61,129,40,32,44
383,3321,2525,2046,799,799,97,304,81,17,72
384,1236,1562,52,1322,893,619,12,150,0,40
385,1197,3661,1406,85,368,96,321,207,129,93
386,472,3805,1303,256,25,436,36,221,20,63
387,6279,1376,1172,1402,890,463,75,188,11,90
388,4896,668,2208,1531,932,287,333,63,46,11
389,5957,1020,1222,879,630,144,321,171,75,77
390,2318,2576,1082,1469,450,438,266,225,92,6
391,5760,1425,342,1112,338,88,265,40,128,73
392,5884,1394,2487,580,634,294,371,209,53,85
393,3893,2433,1103,628,176,625,233,203,106,74
394,1036,2073,969,56,938,455,335,220,22,11
395,3583,2436,621,1114,232,333,111,184,19,59
396,2013,3241,2172,857,814,444,134,210,21,29
397,6133,651,125,1349,919,161,221,50,81,38
398,2047,3042,959,1198,717,626,13,85,45,79
399,1705,2234,199,1000,648,402,6,43,18,48
400,2821,1244,1154,926,720,318,323,142,108,2
401,88,3908,583,1461,414,473,261,105,146,88
402,714,148,808,726,738,443,216,175,125,28
403,237,3420,597,748,904,578,211,42,17,29
404,2471,1631,1985,531,397,618,117,120,80,70
405,2541,2931,1308,614,417,37,385,158,111,5
406,3534,1952,1759,577,275,622,152,49,58,83
407,6057,3534,132,1039,801,505,22,167,49,71
408,1364,222,607,288,933,185,25,111,46,59
409,1232,1950,127,1281,257,490,344,123,131,80
410,971,1143,1716,1437,667,17,164,146,154,76
411,20,53,51,245,835,372,186,154,120,3
412,983,3257,2123,899,0,274,386,85,31,49
413,379,1763,282,1295,452,57,204,63,37,92
414,2308,1799,2386,805,395,289,394,113,45,55
415,72,1401,1017,68,859,97,320,161,107,33
416,3555,653,1575,0,892,88,103,190,152,35
417,2093,2253,1110,193,873,201,349,82,88,1
418,606,649,1502,1553,188,319,118,155,134,38
419,1567,1716,1865,591,509,454,2,94,119,25
420,1395,1057,1132,327,703,497,29,86,24,88
421,368,3480,703,592,976,356,87,64,91,3
422,4310,2869,946,1065,927,57,127,189,6,84
423,1135,3553,739,1246,329,446,123,81,45,12
424,20,80,991,269,91,479,139,153,25,41
425,4360,1589,1715,1229,526,169,159,104,146,72
426,3831,2925,2013,370,157,290,34,67,64,21
427,2546,1677,499,1034,679,154,385,241,22,9
428,1561,1021,1817,394,339,249,295,15,83,89
429,5912,1876,1983,1504,326,560,127,186,149,97
430,1212,2284,938,830,19,290,345,204,133,42
431,948,2978,536,1565,273,72,321,230,71,50
432,2916,2890,1220,1360,180,372,226,21,89,36
433,933,294,1012,149,209,173,51,44,50,31
434,3712,614,583,325,897,20,389,23,21,82
435,797,3365,1421,656,339,272,267,41,57,4
436,4204,1682,1077,556,265,229,147,22,147,93
437,3362,3648,827,969,191,330,371,238,107,67
438,1265,356,927,405,174,22,313,249,101,33
439,1054,1332,229,622,88,600,232,51,44,16
440,155,2562,462,577,205,397,41,219,122,61
441,3499,660,1765,1094,443,95,9,171,151,58
442,1756,2403,830,1451,253,382,387,184,58,67
443,2472,3594,467,988,678,406,24,40,43,83
444,4415,1263,544,745,995,169,52,164,51,28
445,3509,3095,1238,1059,663,129,179,138,89,67
446,5526,915,1342,999,791,250,296,136,137,16
447,3025,2614,2002,1257,866,88,278,230,104,65
448,3576,1589,2309,202,789,497,348,11,12,54
449,2361,1360,1047,102,379,341,373,85,102,52
450,3715,1112,1651,222,379,398,385,21,12,46
451,1576,231,2283,176,0,392,324,88,57,13
452,3009,3579,1947,93,776,344,291,48,88,25
453,5532,3504,1285,588,426,552,225,5,120,84
454,2384,2442,1208,1192,742,488,349,59,122,53
455,3536,1501,1363,626,394,57,181,69,45,58
456,1708,2623,2108,1227,264,36,140,181,61,69
457,3283,480,386,490,270,485,146,65,112,76
458,1207,2008,2442,121,791,622,186,126,70,60
459,4429,670,684,658,444,192,127,167,83,42
460,3506,104,2006,1514,254,367,353,108,61,66
461,998,3871,1984,590,661,150,50,147,141,70
462,915,1480,1162,466,565,52,287,161,147,1
463,1350,541,730,1303,190,261,251,161,144,77
464,1090,1001,2010,304,216,46,160,187,136,33
465,4409,1900,98,1439,688,480,389,84,116,26
466,5633,1331,2343,28,297,588,262,229,104,29
467,190,407,2198,320,593,287,32,54,38,89
468,4308,3503,1202,1199,835,347,263,154,53,33
469,1293,1447,1189,926,175,387,373,154,116,89
470,2729,1514,1946,1561,519,79,64,31,4,74
471,2206,1640,739,782,332,247,100,231,57,4
472,991,2643,699,918,607,372,308,145,128,92
473,951,1510,2301,1031,630,65,220,132,85,16
474,1674,3572,43,318,108,421,385,181,53,1
475,526,1507,2058,1335,540,25,263,171,96,65
476,5170,260,511,33,699,109,124,141,126,27
477,4709,1852,417,879,217,440,346,242,121,68
478,4967,1999,2113,377,537,373,48,105,60,70
479,3663,3157,405,953,719,371,298,191,48,49
480,5763,912,1232,83,406,529,81,75,123,60
481,92,350,1155,440,339,382,130,90,77,0
482,4434,3854,1891,646,984,185,103,101,27,74
483,2888,1960,841,976,434,596,109,234,60,83
484,2687,3581,1062,1482,972,524,202,71,103,13
485,4038,1499,1502,1397,320,599,48,106,67,71
486,5059,486,1092,895,715,63,236,41,39,53
487,22,659,2044,574,380,356,228,89,16,56
488,1770,1901,860,684,269,233,273,28,138,56
489,6257,985,511,1517,631,546,159,110,119,49
490,2063,3857,1617,56,217,53,312,86,74,11
491,3876,847,155,976,186,395,0,44,95,25
492,3656,1001,2367,1418,419,293,241,43,81,75
493,4960,1346,392,675,30,338,215,98,68,11
494,4239,949,251,689,454,123,12,108,37,50
495,1864,3060,572,345,203,580,170,235,34,73
496,2492,1668,1042,1031,255,227,365,62,139,22
497,2611,3111,2424,975,926,393,325,154,130,15
498,1280,592,2233,844,909,236,135,148,111,53
499,1587,3187,644,1421,506,183,85,13,60,11
500,2158,3304,1616,122,787,346,137,18,109,25
501,2295,3361,2481,1111,705,219,163,112,79,57
502,722,766,1851,1085,921,33,171,200,44,5
503,5059,2884,1490,1193,585,529,197,246,32,77
504,504,910,2194,945,699,231,275,242,10,51
505,3977,180,163,1307,859,20,382,33,100,51
506,903,3155,2197,220,292,110,176,103,33,20
507,3217,1564,1351,1451,720,538,277,119,26,26
508,4419,1279,1741,1394,155,143,82,187,86,13
509,2995,1862,353,1572,353,304,29,90,98,84
510,460,2212,686,857,339,442,354,247,13,10
511,410,2908,431,1377,912,616,99,32,61,14
512,3955,1919,1718,1006,782,582,393,44,10,40
513,3273,563,406,852,457,199,236,216,94,59
514,2346,3624,307,587,327,608,255,122,73,25
515,251,1195,917,199,19,507,65,20,78,19
516,2223,2090,1933,1201,764,12,18,147,8,64
517,1260,157,919,362,565,345,318,13,81,5
518,2904,2456,1008,240,530,375,140,15,38,58
519,1029,3718,954,1359,924,223,120,186,9,55
520,4918,2872,475,1004,186,403,318,4,26,13
521,1601,2949,2051,169,946,569,164,181,102,1
522,2723,1480,1329,1234,119,356,155,215,124,9
523,21,2969,2467,199,266,569,101,106,50,22
524,4107,62,2149,1527,725,308,187,35,76,31
525,2085,886,2276,1369,412,232,95,226,44,91
526,2874,3767,501,1425,259,121,238,218,103,79
527,3338,1867,72,1016,950,252,315,58,135,22
528,2219,1563,2372,758,950,109,387,166,99,27
529,1113,423,899,833,312,337,5,15,25,65
530,1286,1273,2325,972,426,366,159,245,50,40
531,4067,613,13,203,54,462,148,211,61,61
532,356,3028,1894,554,843,319,171,52,72,42
533,3604,2527,906,311,651,551,58,194,22,26
534,2808,631,1339,1470,829,455,102,24,80,84
535,1439,1848,1958,605,351,186,379,86,29,33
536,5944,507,461,653,646,67,53,36,95,41
537,4406,249,2079,592,565,107,118,89,6,89
538,5236,731,2081,911,278,608,341,52,125,86
539,2997,1469,2110,1331,386,159,377,187,71,88
540,5790,3426,1618,1025,250,442,115,117,21,2
541,2098,2819,513,597,913,291,80,88,65,76
542,3940,763,1058,589,48,84,255,139,139,3
543,3972,397,1099,64,961,198,232,211,89,2
544,1575,791,895,1414,845,480,68,241,77,91
545,5892,608,2305,168,301,567,70,198,107,29
546,2950,1652,2265,1148,471,325,157,84,133,66
547,2246,1620,1048,1026,55,313,75,35,77,88
548,1969,1778,486,974,47,478,64,132,133,63
549,4001,184,680,547,432,60,368,107,131,63
550,4094,594,659,621,692,565,227,237,81,61
551,2288,1629,1408,1381,107,122,68,123,138,51
552,384,1573,879,358,115,475,367,232,125,54
553,1906,2900,71,1501,528,482,198,219,146,82
554,536,2218,435,261,905,89,131,175,42,72
555,4618,316,2229,355,208,337,334,27,140,39
556,5090,3049,789,768,117,157,9,77,4,85
557,2474,356,765,798,718,124,168,160,28,8
558,2265,1196,2324,187,152,69,35,220,145,49
559,522,3274,2246,499,954,451,303,90,128,60
560,3767,464,1005,962,591,212,182,12,93,24
561,1956,2352,2052,1251,464,485,267,5,146,30
562,2340,559,874,1089,101,579,347,131,67,27
563,1259,795,2260,1319,302,550,200,232,3,35
564,506,1305,200,432,394,76,93,184,10,1
565,136,2476,1131,250,635,434,320,64,19,21
566,2373,541,2012,800,490,257,290,47,138,37
567,543,1371,2229,568,493,16,251,226,133,28
568,1467,1505,1884,533,173,620,356,192,2,29
569,3444,993,1872,927,424,586,2,114,63,77
